t,x,z,z,v_x,v_y,v_z,phi,theta,psi,p,q,r,phi_r,theta_r,psi_r,force_0,force_1,force_2
35678,9.06231,0.00959955,-4.40882,0.499994,1.8658e-06,0.000910991,2.02234e-08,-0.0255058,0,-1.20141e-07,-2.17609e-07,4.4008e-15,-4.42794e-09,-0.0255059,0,-0.249927,-9.54309e-07,-9.79681
35705,9.07581,0.0095996,-4.40879,0.499994,1.84597e-06,0.000910975,1.69796e-08,-0.0255058,0,-3.18632e-09,1.68629e-07,-2.86327e-15,4.19146e-08,-0.0255057,0,-0.249927,-9.32801e-07,-9.79681
35723,9.08481,0.00959963,-4.40877,0.499994,1.83235e-06,0.000910982,1.69223e-08,-0.0255058,0,5.89136e-08,3.05959e-07,-5.17752e-15,5.09061e-08,-0.0255057,0,-0.249927,-9.22883e-07,-9.79681
35751,9.09881,0.00959968,-4.40875,0.499994,1.81134e-06,0.000910965,1.85719e-08,-0.0255058,0,-1.20038e-08,-3.45032e-08,6.40788e-16,2.19909e-09,-0.0255059,0,-0.249927,-9.16065e-07,-9.79681
35794,9.11981,0.00959976,-4.40871,0.499994,1.78095e-06,0.000910981,1.80677e-08,-0.0255058,0,-4.7031e-08,-2.04734e-07,3.69907e-15,8.07138e-09,-0.0255059,0,-0.249927,-9.05564e-07,-9.79681
35815,9.13031,0.0095998,-4.40869,0.499995,1.76597e-06,0.000910989,1.70801e-08,-0.0255058,0,6.98942e-09,-5.45303e-08,9.31381e-16,3.53261e-08,-0.0255058,0,-0.249928,-8.90374e-07,-9.79681
35851,9.14781,0.00959986,-4.40866,0.499995,1.74092e-06,0.000910968,1.73247e-08,-0.0255058,0,-5.9099e-08,-1.54666e-07,2.67954e-15,-5.44254e-10,-0.0255058,0,-0.249928,-8.82882e-07,-9.79681
35907,9.17531,0.00959995,-4.40861,0.499995,1.70239e-06,0.000910988,1.40742e-08,-0.0255058,0,-1.23573e-07,-2.98909e-07,4.20692e-15,-5.03566e-09,-0.0255059,0,-0.249928,-8.70379e-07,-9.79681
35928,9.18581,0.00959999,-4.40859,0.499995,1.68741e-06,0.000910976,1.14792e-08,-0.0255058,0,1.18024e-08,9.6627e-08,-1.1092e-15,5.62956e-08,-0.0255057,0,-0.249928,-8.51127e-07,-9.79681
35956,9.19931,0.00960003,-4.40857,0.499995,1.66767e-06,0.000910986,1.17979e-08,-0.0255058,0,5.90016e-08,3.47682e-07,-4.10191e-15,3.10848e-08,-0.0255057,0,-0.249928,-8.43636e-07,-9.79681
36004,9.22331,0.00960012,-4.40852,0.499995,1.6332e-06,0.000910958,1.463e-08,-0.0255058,0,-4.34384e-08,-9.86378e-08,1.44307e-15,1.0765e-09,-0.0255059,0,-0.249928,-8.33748e-07,-9.79681
36031,9.23631,0.00960016,-4.4085,0.499995,1.61569e-06,0.000910968,1.35006e-08,-0.0255058,0,1.12226e-08,9.97265e-08,-1.34636e-15,2.78345e-08,-0.0255057,0,-0.249928,-8.16519e-07,-9.79681
36069,9.25531,0.00960022,-4.40846,0.499995,1.59003e-06,0.000910982,1.3927e-08,-0.0255058,0,-2.85034e-08,-2.71122e-08,3.77592e-16,5.06641e-09,-0.0255058,0,-0.249928,-8.07765e-07,-9.79681
36095,9.26831,0.00960026,-4.40844,0.499995,1.5729e-06,0.000910966,1.31859e-08,-0.0255058,0,1.83932e-08,1.46457e-07,-1.93116e-15,2.68335e-08,-0.0255057,0,-0.249928,-7.94935e-07,-9.79681
36129,9.28481,0.00960031,-4.40841,0.499995,1.55122e-06,0.000910979,1.37929e-08,-0.0255058,0,2.59393e-09,9.92497e-08,-1.36894e-15,1.1709e-08,-0.0255058,0,-0.249928,-7.86371e-07,-9.79681
36152,9.29631,0.00960035,-4.40839,0.499995,1.53649e-06,0.000910987,1.38526e-08,-0.0255058,0,3.79608e-08,1.37635e-07,-1.9066e-15,2.96367e-08,-0.0255058,0,-0.249928,-7.75527e-07,-9.79681
36183,9.31181,0.0096004,-4.40836,0.499995,1.51688e-06,0.000910969,1.50293e-08,-0.0255058,0,8.94194e-09,-8.40942e-08,1.26388e-15,1.13246e-08,-0.0255058,0,-0.249928,-7.68155e-07,-9.79681
36219,9.32981,0.00960045,-4.40833,0.499995,1.49488e-06,0.000910982,1.53513e-08,-0.0255058,0,-2.50463e-08,-1.69925e-07,2.60856e-15,7.19771e-09,-0.0255058,0,-0.249928,-7.5835e-07,-9.79681
36252,9.34631,0.0096005,-4.4083,0.499995,1.47518e-06,0.000910963,1.45247e-08,-0.0255058,0,-4.20866e-09,-1.30586e-07,1.89672e-15,1.71574e-08,-0.0255058,0,-0.249928,-7.47355e-07,-9.79681
36286,9.36331,0.00960055,-4.40827,0.499995,1.45495e-06,0.000910976,1.43816e-08,-0.0255058,0,9.01088e-09,-4.95235e-08,7.12229e-16,1.76553e-08,-0.0255058,0,-0.249928,-7.37506e-07,-9.79681
36321,9.38031,0.0096006,-4.40824,0.499996,1.435e-06,0.000910988,1.4688e-08,-0.0255058,0,-9.6621e-09,-9.00547e-08,1.32272e-15,1.05115e-08,-0.0255058,0,-0.249928,-7.27386e-07,-9.79681
36354,9.39631,0.00960064,-4.40821,0.499996,1.41665e-06,0.000910969,1.43788e-08,-0.0255058,0,1.26192e-08,-6.13134e-09,8.81613e-17,1.99117e-08,-0.0255058,0,-0.249928,-7.17417e-07,-9.79681
36377,9.40781,0.00960068,-4.40819,0.499996,1.4036e-06,0.000910978,1.46691e-08,-0.0255058,0,1.60298e-08,2.67704e-08,-3.92697e-16,1.81331e-08,-0.0255058,0,-0.249928,-7.08239e-07,-9.79681
36437,9.43781,0.00960076,-4.40813,0.499996,1.37012e-06,0.000911,1.56308e-08,-0.0255058,0,-1.67014e-07,-6.02655e-07,9.42e-15,-1.29529e-08,-0.0255059,0,-0.249928,-7.01709e-07,-9.79681
36455,9.44681,0.00960079,-4.40811,0.499996,1.36055e-06,0.000910989,1.26246e-08,-0.0255058,0,1.50683e-08,-1.17711e-07,1.48606e-15,8.67252e-08,-0.0255056,0,-0.249928,-6.84986e-07,-9.79681
36501,9.46931,0.00960085,-4.40807,0.499996,1.33551e-06,0.000910962,1.33027e-08,-0.0255058,0,-9.47675e-08,-3.75203e-07,4.9912e-15,-9.07108e-09,-0.0255059,0,-0.249928,-6.80196e-07,-9.79681
36530,9.48381,0.00960089,-4.40805,0.499996,1.31992e-06,0.000910973,1.05544e-08,-0.0255058,0,2.18414e-08,1.01872e-07,-1.0752e-15,3.64545e-08,-0.0255057,0,-0.249928,-6.6769e-07,-9.79681
36556,9.49631,0.00960092,-4.40802,0.499996,1.30601e-06,0.000910982,1.11004e-08,-0.0255058,0,1.6156e-08,1.43595e-07,-1.59397e-15,1.22117e-08,-0.0255058,0,-0.249928,-6.59896e-07,-9.79681
36572,9.50431,0.00960094,-4.40801,0.499996,1.2973e-06,0.000910973,1.13589e-08,-0.0255058,0,3.71663e-08,2.80925e-07,-3.191e-15,2.714e-08,-0.0255057,0,-0.249928,-6.52938e-07,-9.79681
36615,9.52531,0.00960099,-4.40797,0.499996,1.27474e-06,0.000910989,1.29199e-08,-0.0255058,0,-6.42935e-08,-4.95235e-08,6.3984e-16,-6.10822e-09,-0.0255059,0,-0.249928,-6.48575e-07,-9.79681
36630,9.53281,0.00960101,-4.40796,0.499996,1.26708e-06,0.00091098,1.19555e-08,-0.0255058,0,6.51744e-09,1.04256e-07,-1.24644e-15,4.85544e-08,-0.0255057,0,-0.249928,-6.37297e-07,-9.79681
36654,9.54481,0.00960104,-4.40794,0.499996,1.25468e-06,0.000910988,1.21119e-08,-0.0255058,0,1.94224e-09,1.21423e-07,-1.47066e-15,1.12223e-08,-0.0255058,0,-0.249928,-6.33466e-07,-9.79681
36682,9.55881,0.00960108,-4.40791,0.499996,1.24044e-06,0.000910972,1.21663e-08,-0.0255058,0,-1.78808e-08,-2.54433e-08,3.09551e-16,5.38186e-09,-0.0255059,0,-0.249928,-6.2727e-07,-9.79681
36703,9.56931,0.00960111,-4.40789,0.499996,1.22992e-06,0.00091098,1.17908e-08,-0.0255058,0,2.92571e-08,9.60426e-09,-1.13242e-16,3.13944e-08,-0.0255058,0,-0.249928,-6.20151e-07,-9.79681
36735,9.58481,0.00960114,-4.40786,0.499996,1.21444e-06,0.000910991,1.26978e-08,-0.0255058,0,-2.19932e-08,-1.38215e-07,1.75503e-15,5.24747e-10,-0.0255059,0,-0.249928,-6.14886e-07,-9.79681
36750,9.59231,0.00960116,-4.40785,0.499996,1.2072e-06,0.000910982,1.23679e-08,-0.0255058,0,2.73177e-08,9.06666e-08,-1.12135e-15,4.16129e-08,-0.0255057,0,-0.249928,-6.07147e-07,-9.79681
36788,9.61081,0.00960121,-4.40782,0.499996,1.18935e-06,0.00091096,1.33786e-08,-0.0255058,0,-5.70494e-08,-1.21049e-07,1.61947e-15,-5.51685e-09,-0.0255059,0,-0.249928,-6.03521e-07,-9.79681
36810,9.62181,0.00960123,-4.4078,0.499996,1.17916e-06,0.000910969,1.21236e-08,-0.0255058,0,4.57291e-09,8.87592e-08,-1.07608e-15,3.11199e-08,-0.0255057,0,-0.249928,-5.94605e-07,-9.79681
36833,9.63281,0.00960126,-4.40778,0.499996,1.1688e-06,0.000910977,1.22242e-08,-0.0255058,0,4.80575e-09,6.25332e-08,-7.64416e-16,1.30525e-08,-0.0255058,0,-0.249929,-5.89505e-07,-9.79681
36880,9.65631,0.00960131,-4.40773,0.499996,1.14696e-06,0.000910994,1.245e-08,-0.0255058,0,-8.05033e-08,-2.51226e-07,3.12777e-15,-5.06167e-09,-0.0255059,0,-0.249929,-5.84326e-07,-9.79681
36904,9.66831,0.00960134,-4.40771,0.499996,1.13613e-06,0.00091098,1.0518e-08,-0.0255058,0,-1.83458e-08,-9.67304e-08,1.01741e-15,2.38584e-08,-0.0255058,0,-0.249929,-5.7342e-07,-9.79681
36919,9.67581,0.00960136,-4.4077,0.499997,1.12916e-06,0.000910985,1.02428e-08,-0.0255058,0,1.82328e-08,-3.7472e-09,3.83817e-17,3.16014e-08,-0.0255058,0,-0.249929,-5.68004e-07,-9.79681
36946,9.68881,0.00960139,-4.40767,0.499997,1.11709e-06,0.00091097,1.07168e-08,-0.0255058,0,-1.24582e-08,-3.47416e-08,3.7232e-16,1.72045e-09,-0.0255058,0,-0.249929,-5.64514e-07,-9.79681
37000,9.71531,0.00960145,-4.40762,0.499997,1.09305e-06,0.00091099,1.00565e-08,-0.0255058,0,-9.26164e-08,-3.3801e-07,3.39921e-15,-6.64985e-09,-0.0255059,0,-0.249929,-5.58484e-07,-9.79681
37021,9.72531,0.00960147,-4.40761,0.499997,1.08409e-06,0.000910978,8.2042e-09,-0.0255058,0,1.38478e-08,-8.0518e-08,6.60586e-16,4.66177e-08,-0.0255058,0,-0.249929,-5.46477e-07,-9.79681
37058,9.74331,0.00960151,-4.40757,0.499997,1.06747e-06,0.000910991,8.70273e-09,-0.0255058,0,-3.20218e-08,-1.66349e-07,1.44769e-15,-2.04476e-09,-0.0255059,0,-0.249929,-5.41995e-07,-9.79681
37079,9.75331,0.00960153,-4.40756,0.499997,1.05851e-06,0.000910979,8.06229e-09,-0.0255058,0,6.21519e-09,1.00811e-08,-8.12765e-17,2.20573e-08,-0.0255058,0,-0.249929,-5.3369e-07,-9.79681
37110,9.76881,0.00960156,-4.40753,0.499997,1.04455e-06,0.000910991,8.25496e-09,-0.0255058,0,-1.40979e-08,-2.68738e-08,2.21842e-16,2.62843e-09,-0.0255058,0,-0.249929,-5.29204e-07,-9.79681
37145,9.78631,0.0096016,-4.4075,0.499997,1.0291e-06,0.00091097,7.76154e-09,-0.0255058,0,-7.62833e-09,-9.3631e-08,7.2672e-16,7.56578e-09,-0.0255059,0,-0.249929,-5.22229e-07,-9.79681
37194,9.81031,0.00960165,-4.40745,0.499997,1.00806e-06,0.000910988,7.39538e-09,-0.0255058,0,-4.34993e-08,-5.92987e-08,4.38536e-16,-1.08469e-09,-0.0255058,0,-0.249929,-5.14507e-07,-9.79681
37222,9.82431,0.00960168,-4.40743,0.499997,9.95973e-07,0.000910971,6.17739e-09,-0.0255058,0,7.10104e-08,2.41109e-07,-1.48942e-15,4.04618e-08,-0.0255057,0,-0.249929,-5.03991e-07,-9.79681
37243,9.83481,0.0096017,-4.40741,0.499997,9.86787e-07,0.000910979,7.66861e-09,-0.0255058,0,5.7219e-08,1.66007e-07,-1.27304e-15,1.23919e-08,-0.0255058,0,-0.249929,-4.97941e-07,-9.79681
37268,9.84731,0.00960172,-4.40738,0.499997,9.76331e-07,0.000910988,9.09909e-09,-0.0255058,0,5.18796e-08,1.60046e-07,-1.45628e-15,1.58323e-08,-0.0255058,0,-0.249929,-4.93339e-07,-9.79681
37294,9.8603,0.00960175,-4.40736,0.499997,9.65958e-07,0.000910973,1.0448e-08,-0.0255058,0,2.20764e-08,5.46653e-08,-5.71141e-16,6.97465e-09,-0.0255058,0,-0.249929,-4.88104e-07,-9.79681
37310,9.86831,0.00960176,-4.40735,0.499997,9.59869e-07,0.000910979,1.08012e-08,-0.0255058,0,3.58813e-08,8.51829e-08,-9.20076e-16,2.30497e-08,-0.0255058,0,-0.249929,-4.82915e-07,-9.79681
37333,9.8793,0.00960178,-4.40733,0.499997,9.5164e-07,0.000910987,1.15906e-08,-0.0255058,0,1.32384e-08,1.00919e-07,-1.1697e-15,6.96758e-09,-0.0255058,0,-0.249929,-4.79866e-07,-9.79681
37349,9.88731,0.0096018,-4.40731,0.499997,9.45845e-07,0.000910977,1.18024e-08,-0.0255058,0,1.10826e-08,1.04733e-07,-1.2361e-15,1.26261e-08,-0.0255058,0,-0.249929,-4.7575e-07,-9.79681
37374,9.89931,0.00960182,-4.40729,0.499997,9.37271e-07,0.000910986,1.20684e-08,-0.0255058,0,-6.17369e-09,1.21899e-07,-1.47113e-15,6.60713e-09,-0.0255058,0,-0.249929,-4.72851e-07,-9.79681
37400,9.91181,0.00960184,-4.40727,0.499997,9.28513e-07,0.000910971,1.1914e-08,-0.0255058,0,-2.27943e-08,5.03738e-08,-6.00155e-16,4.30884e-09,-0.0255058,0,-0.249929,-4.68565e-07,-9.79681
37418,9.9208,0.00960186,-4.40725,0.499997,9.22258e-07,0.000910978,1.15037e-08,-0.0255058,0,-3.01886e-09,1.01872e-07,-1.17191e-15,1.87974e-08,-0.0255058,0,-0.249929,-4.64188e-07,-9.79681
37447,9.9353,0.00960189,-4.40722,0.499997,9.12156e-07,0.000910989,1.14162e-08,-0.0255058,0,-2.96224e-08,5.34732e-08,-6.1046e-16,1.78671e-09,-0.0255058,0,-0.249929,-4.61062e-07,-9.79681
37472,9.9473,0.00960191,-4.4072,0.499997,9.03896e-07,0.000910975,1.07052e-08,-0.0255058,0,-2.94046e-08,7.69687e-09,-8.23969e-17,6.1749e-09,-0.0255058,0,-0.249929,-4.56015e-07,-9.79681
37491,9.9568,0.00960193,-4.40718,0.499997,8.97303e-07,0.000910982,1.01466e-08,-0.0255058,0,-8.58572e-10,9.82959e-08,-9.97365e-16,2.04366e-08,-0.0255058,0,-0.249929,-4.51888e-07,-9.79681
37522,9.9723,0.00960196,-4.40716,0.499997,8.86478e-07,0.000910963,1.01199e-08,-0.0255058,0,-3.55781e-08,9.60422e-09,-9.71941e-17,-1.20783e-09,-0.0255058,0,-0.249929,-4.48591e-07,-9.79681
37535,9.9788,0.00960197,-4.40714,0.499997,8.82005e-07,0.000910968,9.65743e-09,-0.0255058,0,-1.08644e-08,4.36981e-08,-4.22011e-16,2.27264e-08,-0.0255058,0,-0.249929,-4.43182e-07,-9.79681
37553,9.9878,0.00960198,-4.40713,0.499997,8.75771e-07,0.000910975,9.46187e-09,-0.0255058,0,-7.3697e-09,-8.50479e-08,8.04712e-16,9.64333e-09,-0.0255059,0,-0.249929,-4.40947e-07,-9.79681
37588,10.0048,0.00960201,-4.4071,0.499997,8.64037e-07,0.000910987,9.2113e-09,-0.0255058,0,-5.10558e-08,-1.49898e-07,1.38075e-15,-4.71353e-09,-0.0255058,0,-0.249929,-4.37831e-07,-9.79681
37608,10.0148,0.00960203,-4.40708,0.499997,8.57202e-07,0.000910976,8.19018e-09,-0.0255058,0,-1.61547e-08,-8.31406e-08,6.80937e-16,1.74718e-08,-0.0255058,0,-0.249929,-4.3197e-07,-9.79681
37649,10.0353,0.00960207,-4.40704,0.499997,8.42922e-07,0.000910991,7.52784e-09,-0.0255058,0,-6.28821e-08,-1.51567e-07,1.14097e-15,-6.1146e-09,-0.0255059,0,-0.249929,-4.28557e-07,-9.79681
37669,10.0448,0.00960208,-4.40702,0.499997,8.36316e-07,0.000910979,6.33308e-09,-0.0255058,0,-7.76078e-09,-6.54976e-08,4.14801e-16,2.52203e-08,-0.0255058,0,-0.249929,-4.21423e-07,-9.79681
37725,10.0728,0.00960213,-4.40697,0.499997,8.16376e-07,0.000911,5.89847e-09,-0.0255058,0,-8.2034e-08,-1.58958e-07,9.37608e-16,-8.32695e-09,-0.0255059,0,-0.249929,-4.18123e-07,-9.79681
37783,10.1013,0.00960217,-4.40692,0.499998,7.96405e-07,0.000910966,1.22253e-09,-0.0255058,0,-2.97695e-08,-7.74185e-08,9.46466e-17,3.01569e-10,-0.0255058,0,-0.249929,-4.08181e-07,-9.79681
37799,10.1093,0.00960219,-4.40691,0.499998,7.90225e-07,0.000910972,7.4622e-10,-0.0255058,0,5.76346e-08,1.78166e-07,-1.32951e-16,5.04916e-08,-0.0255057,0,-0.249929,-3.98198e-07,-9.79681
37830,10.1248,0.00960221,-4.40688,0.499998,7.78203e-07,0.000910983,2.53289e-09,-0.0255058,0,2.00326e-08,1.3382e-07,-3.38953e-16,-1.00924e-09,-0.0255058,0,-0.249929,-3.95098e-07,-9.79681
37856,10.1373,0.00960223,-4.40686,0.499998,7.69097e-07,0.000910969,3.03371e-09,-0.0255058,0,7.02627e-08,2.11306e-07,-6.41042e-16,2.62308e-08,-0.0255058,0,-0.249929,-3.89084e-07,-9.79681
37885,10.1518,0.00960225,-4.40683,0.499998,7.58807e-07,0.000910979,5.07133e-09,-0.0255058,0,3.78422e-08,1.21423e-07,-6.15774e-16,4.50149e-09,-0.0255058,0,-0.249929,-3.84518e-07,-9.79681
37930,10.1738,0.00960229,-4.40679,0.499998,7.44301e-07,0.000910996,6.73638e-09,-0.0255058,0,-1.80057e-09,-1.49529e-08,1.00728e-16,2.8732e-09,-0.0255058,0,-0.249929,-3.79364e-07,-9.79681
37983,10.1998,0.00960233,-4.40674,0.499998,7.28383e-07,0.000910965,6.64275e-09,-0.0255058,0,-7.1407e-09,-1.63726e-07,1.08759e-15,5.38533e-09,-0.0255059,0,-0.249929,-3.72111e-07,-9.79681
38003,10.2098,0.00960234,-4.40672,0.499998,7.22401e-07,0.000910972,6.49994e-09,-0.0255058,0,2.79202e-08,-1.16042e-07,7.54268e-16,2.28879e-08,-0.0255058,0,-0.249929,-3.64153e-07,-9.79681
38017,10.2168,0.00960235,-4.40671,0.499998,7.18237e-07,0.000910977,6.89082e-09,-0.0255058,0,3.52951e-08,7.82762e-10,-5.39388e-18,1.67933e-08,-0.0255058,0,-0.249929,-3.6116e-07,-9.79681
38045,10.2308,0.00960237,-4.40669,0.499998,7.10073e-07,0.000910988,7.87908e-09,-0.0255058,0,5.89064e-09,-1.46083e-07,1.151e-15,2.74235e-09,-0.0255059,0,-0.249929,-3.59072e-07,-9.79681
38062,10.2393,0.00960238,-4.40667,0.499998,7.0535e-07,0.000910978,7.97923e-09,-0.0255058,0,1.74133e-08,-5.69145e-08,4.54134e-16,1.57174e-08,-0.0255058,0,-0.249929,-3.54989e-07,-9.79681
38081,10.2488,0.0096024,-4.40665,0.499998,7.00135e-07,0.000910985,8.31008e-09,-0.0255058,0,1.56201e-08,-1.38454e-07,1.15056e-15,1.01698e-08,-0.0255059,0,-0.249929,-3.52626e-07,-9.79681
38117,10.2668,0.00960242,-4.40662,0.499998,6.90466e-07,0.000910963,8.8724e-09,-0.0255058,0,-2.10815e-08,-7.83722e-08,6.9535e-16,9.26804e-10,-0.0255058,0,-0.249929,-3.50015e-07,-9.79681
38136,10.2763,0.00960243,-4.4066,0.499998,6.85559e-07,0.00091097,8.47185e-09,-0.0255058,0,1.63123e-09,-1.36301e-09,1.15472e-17,1.70318e-08,-0.0255058,0,-0.249929,-3.45183e-07,-9.79681
38169,10.2923,0.00960246,-4.40657,0.499998,6.77247e-07,0.000910982,8.52405e-09,-0.0255058,0,-1.86372e-08,5.96721e-08,-5.08648e-16,2.4316e-09,-0.0255058,0,-0.249929,-3.42729e-07,-9.79681
38190,10.3023,0.00960247,-4.40656,0.499998,6.72146e-07,0.00091097,8.15131e-09,-0.0255058,0,-8.40227e-09,8.82824e-08,-7.19617e-16,1.02868e-08,-0.0255058,0,-0.249929,-3.38575e-07,-9.79681
38230,10.3223,0.0096025,-4.40652,0.499998,6.61899e-07,0.000910985,7.81522e-09,-0.0255058,0,-4.23524e-08,4.05987e-08,-3.17287e-16,-1.84864e-09,-0.0255058,0,-0.249929,-3.36027e-07,-9.79681
38249,10.3318,0.00960251,-4.4065,0.499998,6.57067e-07,0.000910974,7.01052e-09,-0.0255058,0,-2.46645e-09,1.17608e-07,-8.24492e-16,2.11844e-08,-0.0255058,0,-0.249929,-3.30908e-07,-9.79681
38280,10.3473,0.00960253,-4.40648,0.499998,6.49013e-07,0.000910986,6.93406e-09,-0.0255058,0,-2.39982e-08,1.02826e-07,-7.13001e-16,-3.79175e-10,-0.0255058,0,-0.249929,-3.28492e-07,-9.79681
38299,10.3568,0.00960254,-4.40646,0.499998,6.44138e-07,0.000910974,6.47809e-09,-0.0255058,0,2.12265e-09,1.79835e-07,-1.16499e-15,1.63622e-08,-0.0255058,0,-0.249929,-3.24468e-07,-9.79681
38335,10.3743,0.00960257,-4.40643,0.499998,6.35089e-07,0.000910987,6.55239e-09,-0.0255058,0,-2.69331e-08,-7.05044e-08,4.61972e-16,-1.44147e-09,-0.0255059,0,-0.249929,-3.2203e-07,-9.79681
38359,10.3863,0.00960258,-4.4064,0.499998,6.29009e-07,0.000910973,5.90599e-09,-0.0255058,0,5.44091e-09,3.24924e-08,-1.919e-16,1.51936e-08,-0.0255058,0,-0.249929,-3.17509e-07,-9.79681
38383,10.3983,0.0096026,-4.40638,0.499998,6.22851e-07,0.000910982,6.03657e-09,-0.0255058,0,5.73783e-09,1.01157e-07,-6.10642e-16,7.00908e-09,-0.0255058,0,-0.249929,-3.14469e-07,-9.79681
38405,10.4088,0.00960261,-4.40636,0.499998,6.17553e-07,0.00091097,6.15707e-09,-0.0255058,0,3.64983e-09,-2.40128e-08,1.47848e-16,6.0751e-09,-0.0255059,0,-0.249929,-3.11389e-07,-9.79681
38425,10.4188,0.00960262,-4.40634,0.499998,6.12585e-07,0.000910977,6.23007e-09,-0.0255058,0,2.87211e-09,-1.1938e-07,7.43746e-16,6.42518e-09,-0.0255059,0,-0.249929,-3.0874e-07,-9.79681
38453,10.4328,0.00960264,-4.40632,0.499998,6.05719e-07,0.000910987,6.31049e-09,-0.0255058,0,-8.55458e-09,-2.26192e-07,1.42738e-15,2.66608e-09,-0.0255059,0,-0.249929,-3.06255e-07,-9.79681
38492,10.4523,0.00960266,-4.40628,0.499998,5.9632e-07,0.000910964,5.97686e-09,-0.0255058,0,-2.60622e-08,-1.42507e-07,8.51743e-16,2.81531e-10,-0.0255058,0,-0.249929,-3.02824e-07,-9.79681
38514,10.4633,0.00960267,-4.40626,0.499998,5.91049e-07,0.000910972,5.40349e-09,-0.0255058,0,6.90852e-09,-1.66218e-08,8.98156e-17,1.62723e-08,-0.0255058,0,-0.249929,-2.98128e-07,-9.79681
38536,10.4738,0.00960269,-4.40624,0.499998,5.85955e-07,0.00091098,5.54857e-09,-0.0255058,0,4.0123e-09,5.84801e-08,-3.24481e-16,5.26787e-09,-0.0255058,0,-0.249929,-2.95492e-07,-9.79681
38569,10.4903,0.00960271,-4.40621,0.499998,5.78082e-07,0.000910992,5.68097e-09,-0.0255058,0,5.58529e-09,2.00101e-07,-1.13677e-15,6.74744e-09,-0.0255058,0,-0.249929,-2.92944e-07,-9.79681
38596,10.5038,0.00960272,-4.40619,0.499998,5.71782e-07,0.000910976,5.83178e-09,-0.0255058,0,-1.89401e-09,1.48602e-07,-8.66615e-16,3.91622e-09,-0.0255058,0,-0.249929,-2.89007e-07,-9.79681
38680,10.5458,0.00960277,-4.40611,0.499998,5.52569e-07,0.000911007,5.67268e-09,-0.0255058,0,-1.28836e-07,-2.71968e-07,1.54279e-15,-9.62125e-09,-0.0255059,0,-0.249929,-2.85857e-07,-9.79681
38704,10.5573,0.00960278,-4.40609,0.499998,5.47493e-07,0.000910993,2.70946e-09,-0.0255058,0,-6.68953e-09,6.25332e-08,-1.69431e-16,3.55893e-08,-0.0255057,0,-0.249929,-2.76268e-07,-9.79681
38724,10.5673,0.00960279,-4.40607,0.499998,5.4255e-07,0.000910982,2.57567e-09,-0.0255058,0,2.59035e-09,-3.28342e-08,8.45701e-17,6.14528e-09,-0.0255059,0,-0.249929,-2.73731e-07,-9.79681
38771,10.5908,0.00960282,-4.40603,0.499998,5.30986e-07,0.000910954,2.69741e-09,-0.0255058,0,-2.51365e-08,-2.56948e-07,6.93094e-16,-2.8574e-09,-0.0255059,0,-0.249929,-2.71259e-07,-9.79681
38804,10.6073,0.00960284,-4.406,0.499998,5.23098e-07,0.000910966,1.86791e-09,-0.0255058,0,2.08243e-08,-1.07459e-07,2.00724e-16,1.21004e-08,-0.0255058,0,-0.24993,-2.65482e-07,-9.79681
38825,10.6173,0.00960285,-4.40598,0.499998,5.18233e-07,0.000910974,2.2844e-09,-0.0255058,0,3.18699e-08,-1.20918e-08,2.76225e-17,1.11391e-08,-0.0255058,0,-0.24993,-2.61535e-07,-9.79681
38861,10.6348,0.00960287,-4.40595,0.499998,5.09948e-07,0.000910987,3.39984e-09,-0.0255058,0,1.10716e-08,-1.37262e-07,4.66667e-16,2.07861e-09,-0.0255059,0,-0.24993,-2.59096e-07,-9.79681
38894,10.6508,0.00960288,-4.40592,0.499998,5.02855e-07,0.000910968,3.75413e-09,-0.0255058,0,1.58521e-08,-3.80794e-08,1.42955e-16,6.88662e-09,-0.0255058,0,-0.24993,-2.54952e-07,-9.79681
38924,10.6658,0.0096029,-4.4059,0.499998,4.96416e-07,0.000910979,4.22969e-09,-0.0255058,0,1.97566e-08,6.20564e-08,-2.62479e-16,7.909e-09,-0.0255058,0,-0.24993,-2.51402e-07,-9.79681
38944,10.6758,0.00960291,-4.40588,0.499998,4.92281e-07,0.000910986,4.62482e-09,-0.0255058,0,2.40469e-08,1.33582e-07,-6.17793e-16,9.93104e-09,-0.0255058,0,-0.24993,-2.48181e-07,-9.79681
38972,10.6898,0.00960292,-4.40585,0.499999,4.86659e-07,0.00091097,5.29814e-09,-0.0255058,0,1.67905e-08,6.753e-11,-3.57783e-19,6.36171e-09,-0.0255059,0,-0.24993,-2.46109e-07,-9.79681
38989,10.6978,0.00960293,-4.40584,0.499999,4.83596e-07,0.000910976,5.56679e-09,-0.0255058,0,1.83775e-08,7.63615e-08,-4.25088e-16,9.31229e-09,-0.0255058,0,-0.24993,-2.43296e-07,-9.79681
39010,10.7083,0.00960294,-4.40582,0.499999,4.79664e-07,0.000910984,5.95271e-09,-0.0255058,0,1.10508e-08,-3.74716e-09,2.23058e-17,5.38583e-09,-0.0255059,0,-0.24993,-2.41763e-07,-9.79681
39037,10.7218,0.00960295,-4.40579,0.499999,4.74765e-07,0.000910968,6.25108e-09,-0.0255058,0,-1.80521e-09,-9.38694e-08,5.86786e-16,3.18038e-09,-0.0255059,0,-0.24993,-2.39795e-07,-9.79681
